order_id,user_id,order_amount,payment_method,user_total_orders,user_rto_count,user_rto_rate,is_first_order,device_order_velocity_24h,pincode_risk_tier,address_completeness_score,ip_shipping_distance_tier,cart_item_count,order_hour,target_is_rto
ord_57715952,cust_428648,749.58,UPI,0,0,0.0,1,1,TIER_3_HIGH_RISK,0.562,1,2,7,1
ord_53750190,cust_600508,423.33,COD,0,0,0.0,1,1,TIER_2,0.646,2,2,0,1
ord_27454767,cust_389930,7334.8,UPI,13,0,0.0,0,1,TIER_1_METRO,0.816,0,1,9,0
ord_15345854,cust_184458,1876.7,UPI,9,0,0.0,0,1,TIER_1_METRO,0.718,3,1,6,0
ord_64931379,cust_778972,1096.44,COD,7,0,0.0,0,1,TIER_3_HIGH_RISK,0.539,0,1,8,1
ord_60672855,cust_513831,942.38,CARD,0,0,0.0,1,1,TIER_1_METRO,0.956,0,1,17,0
ord_18623041,cust_131152,309.49,UPI,5,0,0.0,0,1,TIER_1_METRO,0.811,1,1,23,0
ord_56876471,cust_970176,2314.7,COD,0,0,0.0,1,1,TIER_1_METRO,0.913,0,2,4,0
ord_53499361,cust_411358,1501.12,COD,6,0,0.0,0,1,TIER_2,0.517,1,1,7,0
ord_40320939,cust_406405,261.85,UPI,0,0,0.0,1,1,TIER_3_HIGH_RISK,0.544,1,2,5,0
ord_90541004,cust_826231,1111.33,COD,0,0,0.0,1,1,TIER_3_HIGH_RISK,0.647,0,1,22,1
ord_23245462,cust_463116,279.4,COD,2,0,0.0,0,1,TIER_2,0.815,0,1,23,0
ord_10947272,cust_809380,1218.49,COD,7,0,0.0,0,1,TIER_1_METRO,0.703,0,1,0,0
ord_98372825,cust_841541,578.17,COD,0,0,0.0,1,4,TIER_1_METRO,0.692,3,1,1,1
ord_91246272,cust_377619,3245.81,COD,3,0,0.0,0,7,TIER_1_METRO,0.918,0,2,16,1
ord_92298322,cust_993546,519.87,UPI,0,0,0.0,1,1,TIER_1_METRO,0.703,0,2,22,0
ord_51681557,cust_329147,1142.57,COD,5,0,0.0,0,3,TIER_1_METRO,0.741,0,2,11,0
ord_39239156,cust_308222,3717.08,COD,6,0,0.0,0,1,TIER_1_METRO,0.716,0,2,16,0
ord_44569361,cust_167173,1631.21,UPI,7,0,0.0,0,1,TIER_3_HIGH_RISK,0.719,3,1,23,1
ord_74018079,cust_589139,1155.5,UPI,3,0,0.0,0,2,TIER_2,0.639,1,2,17,0
ord_97554946,cust_210782,1094.66,UPI,22,1,0.0455,0,3,TIER_2,0.826,0,2,15,0
ord_29397196,cust_302049,387.78,COD,0,0,0.0,1,1,TIER_2,0.953,3,1,23,1
ord_39225143,cust_157172,2569.47,COD,6,0,0.0,0,1,TIER_2,0.789,0,1,18,0
ord_86349696,cust_668366,2874.54,UPI,7,1,0.1429,0,1,TIER_2,0.788,1,1,20,0
ord_51901563,cust_690285,2661.87,UPI,0,0,0.0,1,1,TIER_2,0.914,0,1,15,0
ord_24018356,cust_275966,1670.73,UPI,3,0,0.0,0,1,TIER_1_METRO,0.762,0,2,13,0
ord_25446786,cust_249703,878.21,CARD,5,0,0.0,0,1,TIER_2,0.64,0,3,4,0
ord_55027602,cust_261680,975.94,COD,0,0,0.0,1,1,TIER_1_METRO,0.218,1,1,3,1
ord_10685503,cust_926576,2423.03,NETBANKING,1,0,0.0,0,1,TIER_2,0.858,0,2,7,0
ord_78110885,cust_887567,865.57,UPI,2,0,0.0,0,1,TIER_1_METRO,0.73,0,1,12,0
ord_41401909,cust_572691,3682.9,COD,0,0,0.0,1,1,TIER_2,0.73,0,1,3,1
ord_95434576,cust_702634,1810.08,COD,11,1,0.0909,0,1,TIER_3_HIGH_RISK,0.72,1,1,21,1
ord_30410862,cust_710832,508.5,UPI,0,0,0.0,1,1,TIER_3_HIGH_RISK,0.847,1,3,3,0
ord_96923333,cust_352570,249.0,COD,2,0,0.0,0,1,TIER_2,0.874,0,1,12,0
ord_72304732,cust_301157,1525.91,UPI,13,0,0.0,0,3,TIER_2,0.912,1,3,15,0
ord_23915952,cust_526484,11169.06,CARD,0,0,0.0,1,1,TIER_2,0.629,1,2,23,1
ord_17689969,cust_445258,1915.91,NETBANKING,0,0,0.0,1,2,TIER_2,0.841,0,3,1,0
ord_59909831,cust_640436,1452.14,UPI,5,0,0.0,0,2,TIER_1_METRO,0.481,1,1,13,0
ord_44226657,cust_875519,1225.88,COD,5,0,0.0,0,1,TIER_3_HIGH_RISK,0.422,1,1,21,1
ord_26450961,cust_758446,547.2,UPI,3,0,0.0,0,1,TIER_3_HIGH_RISK,0.545,1,1,8,0
ord_84607930,cust_290606,1620.83,UPI,12,1,0.0833,0,2,TIER_2,0.691,0,1,6,0
ord_85964061,cust_689540,1426.69,NETBANKING,0,0,0.0,1,1,TIER_2,0.817,1,1,9,0
ord_97744964,cust_178711,2842.86,CARD,3,0,0.0,0,1,TIER_2,0.871,0,1,4,0
ord_53309893,cust_615728,1397.08,COD,0,0,0.0,1,1,TIER_1_METRO,0.833,3,1,0,0
ord_81408353,cust_264364,1410.5,UPI,9,0,0.0,0,1,TIER_1_METRO,0.764,1,4,18,0
ord_99143466,cust_804225,1890.84,UPI,0,0,0.0,1,1,TIER_2,0.931,0,1,0,0
ord_93689116,cust_283535,1012.38,NETBANKING,10,1,0.1,0,1,TIER_1_METRO,0.889,0,2,5,0
ord_68435658,cust_316197,771.1,COD,0,0,0.0,1,3,TIER_1_METRO,0.785,0,2,5,1
ord_70628583,cust_263148,1846.57,UPI,0,0,0.0,1,1,TIER_3_HIGH_RISK,0.79,0,2,9,0
ord_84288255,cust_453082,843.73,COD,6,0,0.0,0,3,TIER_3_HIGH_RISK,0.728,0,1,10,0
ord_11589291,cust_446819,754.87,COD,0,0,0.0,1,1,TIER_2,0.618,0,1,16,1
ord_69972646,cust_534166,423.43,NETBANKING,0,0,0.0,1,1,TIER_1_METRO,0.925,1,1,6,0
ord_61723186,cust_320667,2498.38,UPI,0,0,0.0,1,1,TIER_2,0.871,0,1,6,0
ord_75172686,cust_963669,622.03,COD,4,1,0.25,0,1,TIER_1_METRO,0.956,0,2,8,1
ord_97601302,cust_697942,794.78,UPI,0,0,0.0,1,1,TIER_2,0.769,3,1,9,0
ord_71393939,cust_783306,372.96,UPI,6,1,0.1667,0,3,TIER_2,0.768,1,1,17,1
ord_29097931,cust_567216,278.26,UPI,0,0,0.0,1,5,TIER_2,0.844,0,8,7,1
ord_43134205,cust_435681,1463.76,COD,1,0,0.0,0,2,TIER_1_METRO,0.899,2,4,19,1
ord_60894269,cust_481767,3884.5,UPI,2,1,0.5,0,1,TIER_2,0.973,1,1,0,1
ord_96343264,cust_853511,1555.61,UPI,0,0,0.0,1,1,TIER_1_METRO,0.693,0,1,1,0
ord_57181184,cust_405383,1016.41,COD,11,0,0.0,0,1,TIER_1_METRO,0.798,0,2,2,0
ord_34416514,cust_529960,1900.34,UPI,14,0,0.0,0,1,TIER_1_METRO,0.665,0,3,12,0
ord_49006163,cust_282414,905.77,CARD,7,2,0.2857,0,1,TIER_1_METRO,0.917,0,4,12,0
ord_95180395,cust_669158,1281.44,COD,0,0,0.0,1,1,TIER_1_METRO,0.853,1,1,4,0
ord_33289643,cust_919482,1821.45,UPI,8,4,0.5,0,1,TIER_1_METRO,0.938,0,4,17,1
ord_96188770,cust_918148,545.19,COD,0,0,0.0,1,1,TIER_1_METRO,0.976,0,1,8,1
ord_45542454,cust_811303,943.24,UPI,5,0,0.0,0,2,TIER_2,0.814,0,1,9,0
ord_67062361,cust_507244,1804.77,UPI,8,0,0.0,0,1,TIER_3_HIGH_RISK,0.572,0,1,8,0
ord_44424385,cust_637110,1113.41,UPI,0,0,0.0,1,1,TIER_2,0.68,0,3,11,0
ord_93441228,cust_997151,822.12,UPI,0,0,0.0,1,1,TIER_1_METRO,0.846,0,1,9,0
ord_16896525,cust_393679,1250.98,UPI,0,0,0.0,1,1,TIER_2,0.905,2,2,5,0
ord_66792850,cust_485383,1178.16,UPI,9,0,0.0,0,1,TIER_2,0.816,1,1,22,0
ord_82888141,cust_582156,1514.04,COD,6,1,0.1667,0,2,TIER_2,0.898,0,1,14,1
ord_88762774,cust_867981,589.66,UPI,1,0,0.0,0,1,TIER_3_HIGH_RISK,0.376,2,1,0,0
ord_82225040,cust_817833,2831.97,UPI,10,1,0.1,0,2,TIER_3_HIGH_RISK,0.794,0,1,19,1
ord_94788890,cust_622377,670.01,UPI,0,0,0.0,1,1,TIER_3_HIGH_RISK,0.728,1,1,23,0
ord_20421317,cust_115376,1168.78,COD,0,0,0.0,1,1,TIER_1_METRO,0.914,1,1,3,0
ord_94562417,cust_769120,1284.81,CARD,4,2,0.5,0,1,TIER_2,0.719,1,1,21,0
ord_19137819,cust_382294,541.2,COD,0,0,0.0,1,1,TIER_1_METRO,0.769,1,1,10,0
ord_54359378,cust_239337,1489.91,COD,10,0,0.0,0,1,TIER_3_HIGH_RISK,0.734,1,2,9,0
ord_98883975,cust_272648,1192.18,NETBANKING,8,0,0.0,0,1,TIER_2,0.476,2,5,16,0
ord_30193880,cust_683984,1898.78,COD,16,0,0.0,0,1,TIER_1_METRO,0.637,0,1,14,0
ord_41981908,cust_798367,1463.28,UPI,11,0,0.0,0,2,TIER_2,0.763,0,1,7,0
ord_96905047,cust_861729,613.09,UPI,4,1,0.25,0,2,TIER_2,0.88,1,2,14,0
ord_16045001,cust_968042,1038.63,COD,7,0,0.0,0,1,TIER_3_HIGH_RISK,0.624,0,1,13,0
ord_84396477,cust_374353,249.0,UPI,3,0,0.0,0,1,TIER_2,0.826,3,3,22,0
ord_37804333,cust_793278,281.49,UPI,0,0,0.0,1,1,TIER_1_METRO,0.473,1,2,9,0
ord_15749593,cust_403032,492.1,COD,6,0,0.0,0,1,TIER_2,0.622,2,2,4,0
ord_74274067,cust_975308,1510.07,COD,0,0,0.0,1,1,TIER_2,0.574,2,1,11,0
ord_63953229,cust_805614,717.33,COD,0,0,0.0,1,1,TIER_1_METRO,0.966,1,1,12,0
ord_70321284,cust_847916,1393.11,UPI,5,0,0.0,0,1,TIER_1_METRO,0.76,0,1,2,0
ord_23245696,cust_560915,514.53,CARD,5,1,0.2,0,1,TIER_3_HIGH_RISK,0.279,0,1,7,1
ord_34895828,cust_909024,892.64,COD,3,0,0.0,0,5,TIER_2,0.526,0,1,17,1
ord_77577027,cust_860427,2829.5,COD,0,0,0.0,1,1,TIER_2,0.57,2,1,14,1
ord_67827935,cust_951155,1031.33,UPI,12,2,0.1667,0,3,TIER_1_METRO,0.777,0,2,6,0
ord_16442399,cust_936538,595.34,COD,0,0,0.0,1,1,TIER_1_METRO,0.861,2,1,11,0
ord_47043861,cust_448109,3566.03,UPI,13,0,0.0,0,2,TIER_1_METRO,0.901,1,1,15,0
ord_35177127,cust_887937,1026.57,COD,0,0,0.0,1,1,TIER_2,0.57,0,2,18,1
ord_55975556,cust_932210,1501.93,UPI,0,0,0.0,1,1,TIER_1_METRO,0.652,0,2,14,0
ord_23693090,cust_674281,1582.95,CARD,4,1,0.25,0,1,TIER_2,0.843,1,1,6,0
ord_54653349,cust_714998,1205.95,UPI,0,0,0.0,1,5,TIER_1_METRO,0.92,0,1,2,1
ord_32539942,cust_955333,712.92,COD,0,0,0.0,1,1,TIER_2,0.921,0,1,19,0
ord_41218896,cust_292077,3472.14,COD,8,0,0.0,0,1,TIER_1_METRO,0.791,0,1,21,0
ord_57657169,cust_279815,1994.19,COD,0,0,0.0,1,1,TIER_1_METRO,0.833,1,2,10,0
ord_74170362,cust_989572,1527.26,COD,5,0,0.0,0,1,TIER_1_METRO,0.891,0,1,19,0
ord_73793312,cust_662367,1112.25,UPI,0,0,0.0,1,1,TIER_3_HIGH_RISK,0.661,3,2,10,1
ord_79577529,cust_633239,411.85,UPI,17,0,0.0,0,1,TIER_2,0.692,1,1,7,0
ord_52224873,cust_355019,2089.67,CARD,0,0,0.0,1,1,TIER_3_HIGH_RISK,0.836,2,1,20,0
ord_70727594,cust_407977,683.73,COD,1,0,0.0,0,1,TIER_1_METRO,0.688,2,1,4,0
ord_75489314,cust_456423,988.34,COD,0,0,0.0,1,1,TIER_2,0.739,0,1,11,0
ord_64445288,cust_557357,3927.37,COD,6,0,0.0,0,2,TIER_1_METRO,0.835,2,1,12,1
ord_88908432,cust_249389,480.0,COD,5,1,0.2,0,2,TIER_1_METRO,0.948,1,1,16,1
ord_93050790,cust_526102,1369.87,UPI,8,0,0.0,0,3,TIER_3_HIGH_RISK,0.568,1,1,7,0
ord_71086560,cust_376838,1387.73,UPI,4,0,0.0,0,1,TIER_3_HIGH_RISK,0.662,0,1,3,1
ord_56290673,cust_931579,5051.53,UPI,0,0,0.0,1,1,TIER_2,0.723,2,2,17,1
ord_82087885,cust_659070,690.88,UPI,2,0,0.0,0,2,TIER_3_HIGH_RISK,0.441,2,8,15,0
ord_59970088,cust_718871,260.12,UPI,0,0,0.0,1,1,TIER_3_HIGH_RISK,0.871,0,1,11,0
ord_65229602,cust_252904,702.95,COD,0,0,0.0,1,1,TIER_1_METRO,0.833,1,1,10,0
ord_31821296,cust_481339,2240.25,COD,0,0,0.0,1,1,TIER_1_METRO,0.475,0,3,11,0
ord_54165849,cust_793210,1172.43,UPI,0,0,0.0,1,1,TIER_2,0.858,1,4,12,0
ord_58669254,cust_743392,1751.59,UPI,0,0,0.0,1,1,TIER_1_METRO,0.517,0,1,23,0
ord_96656822,cust_895365,1244.81,UPI,0,0,0.0,1,1,TIER_2,0.891,0,4,5,0
ord_35967642,cust_585357,2608.47,COD,0,0,0.0,1,1,TIER_3_HIGH_RISK,0.633,1,1,22,0
ord_98696357,cust_906532,1196.83,UPI,8,0,0.0,0,1,TIER_2,0.602,0,2,8,0
ord_92325440,cust_141430,963.42,UPI,9,0,0.0,0,1,TIER_1_METRO,0.65,0,1,21,0
ord_83888481,cust_110270,1146.38,COD,0,0,0.0,1,2,TIER_3_HIGH_RISK,0.558,1,1,19,1
ord_26414776,cust_976836,1706.21,UPI,4,0,0.0,0,3,TIER_2,0.761,0,2,3,0
ord_43843291,cust_265493,511.12,UPI,1,0,0.0,0,1,TIER_1_METRO,0.638,2,1,13,0
ord_92118710,cust_427717,2811.14,UPI,8,0,0.0,0,1,TIER_3_HIGH_RISK,0.5,1,1,1,0
ord_11989173,cust_304830,2743.89,NETBANKING,6,0,0.0,0,3,TIER_3_HIGH_RISK,0.759,1,1,2,0
ord_67947555,cust_268939,1642.34,COD,0,0,0.0,1,1,TIER_2,0.966,0,2,22,0
ord_49412278,cust_866809,1303.5,COD,0,0,0.0,1,1,TIER_3_HIGH_RISK,0.444,0,1,1,1
ord_25956333,cust_968850,2307.82,COD,0,0,0.0,1,1,TIER_2,0.927,0,1,22,1
ord_52443268,cust_335437,1045.0,NETBANKING,6,0,0.0,0,2,TIER_2,0.854,0,1,2,0
ord_44761183,cust_669677,2198.16,UPI,1,0,0.0,0,1,TIER_3_HIGH_RISK,0.281,2,1,2,0
ord_82876940,cust_103468,1083.0,UPI,17,1,0.0588,0,1,TIER_2,0.875,0,2,12,0
ord_17736085,cust_720971,2099.87,UPI,4,0,0.0,0,1,TIER_1_METRO,0.91,0,2,12,0
ord_33904686,cust_496496,693.33,COD,4,0,0.0,0,1,TIER_1_METRO,0.338,2,1,3,0
ord_40887799,cust_523500,714.81,COD,0,0,0.0,1,1,TIER_2,0.915,1,1,4,1
ord_16295425,cust_993643,741.51,COD,0,0,0.0,1,1,TIER_1_METRO,0.516,2,4,22,0
ord_37930327,cust_750369,1792.33,UPI,7,0,0.0,0,1,TIER_1_METRO,0.697,0,2,0,0
ord_83263376,cust_464494,1281.1,CARD,0,0,0.0,1,1,TIER_1_METRO,0.744,1,4,21,0
ord_64006163,cust_782358,418.82,UPI,0,0,0.0,1,4,TIER_1_METRO,0.737,2,1,4,1
ord_12825896,cust_729769,556.35,UPI,0,0,0.0,1,1,TIER_1_METRO,0.842,1,1,2,0
ord_58781478,cust_869937,580.92,COD,4,1,0.25,0,1,TIER_1_METRO,0.529,0,2,14,0
ord_91121538,cust_859981,781.48,COD,5,0,0.0,0,2,TIER_1_METRO,0.882,3,3,13,1
ord_58399880,cust_711383,1047.24,UPI,0,0,0.0,1,1,TIER_1_METRO,0.591,0,4,10,0
ord_13612914,cust_821561,2944.82,UPI,4,1,0.25,0,1,TIER_1_METRO,0.826,3,1,3,1
ord_11003171,cust_352196,3208.53,COD,0,0,0.0,1,3,TIER_2,0.941,2,1,17,1
ord_16017004,cust_585998,1289.46,UPI,4,0,0.0,0,1,TIER_1_METRO,0.804,0,2,10,0
ord_37780899,cust_782743,823.97,CARD,0,0,0.0,1,1,TIER_2,0.875,1,1,2,0
ord_14846936,cust_870833,1185.01,COD,3,1,0.3333,0,1,TIER_3_HIGH_RISK,0.354,1,2,14,1
ord_59437614,cust_893720,900.6,UPI,3,0,0.0,0,1,TIER_2,0.824,0,3,9,0
ord_58681267,cust_709342,1140.58,COD,0,0,0.0,1,4,TIER_2,0.876,0,5,13,1
ord_47177857,cust_647057,1692.08,COD,2,0,0.0,0,1,TIER_2,0.826,0,4,15,0
ord_25814828,cust_473539,2397.84,UPI,5,0,0.0,0,1,TIER_1_METRO,0.74,0,3,19,0
ord_31284383,cust_176497,1672.85,COD,0,0,0.0,1,3,TIER_3_HIGH_RISK,0.502,0,1,19,0
ord_33711279,cust_459225,4401.58,COD,25,2,0.08,0,1,TIER_1_METRO,0.822,3,1,3,1
ord_95218477,cust_191291,442.24,UPI,3,0,0.0,0,1,TIER_3_HIGH_RISK,0.397,0,2,20,0
ord_15872354,cust_192199,2229.15,COD,0,0,0.0,1,1,TIER_2,0.91,0,1,13,0
ord_37259197,cust_233407,1775.41,CARD,5,0,0.0,0,1,TIER_2,0.549,0,1,2,0
ord_97991593,cust_174783,1160.41,NETBANKING,3,0,0.0,0,1,TIER_1_METRO,0.741,0,1,4,0
ord_64079037,cust_136509,2362.35,COD,0,0,0.0,1,1,TIER_3_HIGH_RISK,0.661,0,2,2,1
ord_43857878,cust_984761,748.3,UPI,12,0,0.0,0,1,TIER_3_HIGH_RISK,0.624,1,1,15,0
ord_65771029,cust_884402,1767.59,NETBANKING,0,0,0.0,1,1,TIER_1_METRO,0.755,1,2,22,0
ord_76666592,cust_481047,765.51,COD,6,1,0.1667,0,1,TIER_2,0.811,1,2,16,1
ord_31672156,cust_635872,249.0,COD,9,0,0.0,0,1,TIER_2,0.752,0,1,14,0
ord_23224541,cust_738435,350.11,UPI,6,0,0.0,0,1,TIER_1_METRO,0.877,0,1,9,0
ord_57928611,cust_775053,249.0,COD,15,0,0.0,0,1,TIER_2,0.811,1,1,13,0
ord_27270712,cust_710357,2870.93,COD,0,0,0.0,1,1,TIER_3_HIGH_RISK,0.686,2,1,22,1
ord_70923719,cust_380866,470.78,COD,0,0,0.0,1,1,TIER_2,0.699,0,1,7,1
ord_32432851,cust_475926,1964.76,UPI,0,0,0.0,1,2,TIER_1_METRO,0.85,0,1,13,0
ord_42446436,cust_345741,3740.0,COD,3,0,0.0,0,1,TIER_2,0.71,1,2,10,1
ord_18371223,cust_747049,1087.87,COD,4,0,0.0,0,1,TIER_2,0.798,1,1,19,0
ord_35687139,cust_188560,1810.69,UPI,11,1,0.0909,0,1,TIER_3_HIGH_RISK,0.786,0,1,22,1
ord_64934254,cust_671719,249.0,UPI,0,0,0.0,1,1,TIER_1_METRO,0.872,1,2,14,0
ord_75969098,cust_105397,2295.74,UPI,14,4,0.2857,0,1,TIER_1_METRO,0.889,0,1,1,0
ord_23834629,cust_134307,507.69,COD,3,0,0.0,0,1,TIER_3_HIGH_RISK,0.737,1,1,15,1
ord_38797372,cust_767429,562.17,COD,0,0,0.0,1,1,TIER_2,0.917,2,2,7,0
ord_83622095,cust_166107,3811.54,COD,0,0,0.0,1,2,TIER_2,0.734,0,1,3,1
ord_77762681,cust_629848,965.51,COD,10,0,0.0,0,1,TIER_1_METRO,0.776,2,1,19,0
ord_60281422,cust_988908,390.01,COD,7,0,0.0,0,1,TIER_1_METRO,0.825,0,1,10,0
ord_38356738,cust_156790,2408.36,COD,0,0,0.0,1,1,TIER_3_HIGH_RISK,0.499,2,1,5,1
ord_71065507,cust_649634,1052.92,UPI,5,0,0.0,0,1,TIER_1_METRO,0.442,1,2,15,0
ord_12422952,cust_662980,1694.79,UPI,0,0,0.0,1,1,TIER_1_METRO,0.687,2,1,23,1
ord_92553680,cust_814968,745.84,CARD,1,1,1.0,0,1,TIER_1_METRO,0.718,1,3,8,0
ord_48733084,cust_996147,1627.27,COD,12,1,0.0833,0,1,TIER_1_METRO,0.944,0,1,3,0
ord_16060297,cust_622040,413.35,COD,0,0,0.0,1,1,TIER_1_METRO,0.895,2,5,15,1
ord_15926069,cust_763110,1612.72,UPI,23,0,0.0,0,1,TIER_1_METRO,0.86,0,2,13,0
ord_97963491,cust_700790,2425.25,COD,0,0,0.0,1,1,TIER_1_METRO,0.829,1,1,7,0
ord_27653254,cust_195368,1725.48,UPI,12,0,0.0,0,1,TIER_3_HIGH_RISK,0.784,0,2,1,0
ord_23343855,cust_418629,2195.55,COD,0,0,0.0,1,1,TIER_3_HIGH_RISK,0.661,0,1,13,1
ord_13792824,cust_827952,2049.64,UPI,0,0,0.0,1,2,TIER_1_METRO,0.822,0,1,13,0
ord_98215346,cust_737826,616.98,CARD,9,2,0.2222,0,2,TIER_1_METRO,0.944,1,3,5,0
ord_29535782,cust_847812,835.55,COD,6,0,0.0,0,1,TIER_3_HIGH_RISK,0.724,0,2,21,1
ord_60973110,cust_926164,4432.71,COD,0,0,0.0,1,1,TIER_1_METRO,0.716,3,1,17,1
ord_96808069,cust_659013,1174.31,UPI,6,0,0.0,0,1,TIER_3_HIGH_RISK,0.467,1,1,21,1
ord_92008891,cust_704065,632.68,UPI,2,0,0.0,0,1,TIER_1_METRO,0.6,0,1,7,0
ord_39370827,cust_528813,249.0,COD,0,0,0.0,1,1,TIER_3_HIGH_RISK,0.559,0,1,17,1
ord_22563926,cust_277452,814.71,UPI,3,0,0.0,0,1,TIER_3_HIGH_RISK,0.719,0,1,9,0
ord_77396419,cust_165896,275.12,COD,0,0,0.0,1,1,TIER_1_METRO,0.804,0,8,18,0
ord_70190273,cust_582793,3056.07,UPI,0,0,0.0,1,1,TIER_3_HIGH_RISK,0.791,0,2,22,0
ord_22350251,cust_523831,5721.22,UPI,10,0,0.0,0,1,TIER_2,0.817,1,4,2,0
ord_94007364,cust_227230,499.91,CARD,0,0,0.0,1,4,TIER_1_METRO,0.947,0,2,15,0
ord_85892270,cust_507460,3803.01,UPI,0,0,0.0,1,1,TIER_1_METRO,0.664,0,2,22,0
ord_83601786,cust_313630,1269.33,CARD,5,0,0.0,0,2,TIER_2,0.752,0,2,8,0
ord_34823750,cust_916678,851.53,NETBANKING,6,0,0.0,0,7,TIER_2,0.766,0,1,10,0
ord_66861493,cust_626406,740.24,COD,0,0,0.0,1,1,TIER_1_METRO,0.911,0,1,17,0
ord_55894422,cust_383878,2606.06,CARD,1,0,0.0,0,1,TIER_2,0.93,0,1,6,0
ord_96594748,cust_187630,12892.11,COD,10,0,0.0,0,1,TIER_2,0.735,1,1,16,0
ord_16775996,cust_428391,1152.99,UPI,12,1,0.0833,0,2,TIER_1_METRO,0.442,2,2,20,0
ord_33553648,cust_772661,1737.2,COD,8,0,0.0,0,1,TIER_1_METRO,0.629,1,1,21,0
ord_65478034,cust_236774,330.72,COD,0,0,0.0,1,1,TIER_3_HIGH_RISK,0.769,2,1,12,1
ord_48901821,cust_813962,696.69,COD,9,0,0.0,0,1,TIER_1_METRO,0.917,2,1,13,0
ord_64312696,cust_420687,635.8,UPI,0,0,0.0,1,2,TIER_2,0.921,0,2,9,0
ord_48294580,cust_352536,2092.51,UPI,7,0,0.0,0,1,TIER_1_METRO,0.716,1,2,14,0
ord_32468492,cust_345340,2456.14,CARD,4,1,0.25,0,1,TIER_2,0.728,0,4,19,0
ord_83108430,cust_534789,496.99,UPI,0,0,0.0,1,1,TIER_3_HIGH_RISK,0.756,1,1,2,0
ord_69276366,cust_534417,2535.96,COD,0,0,0.0,1,1,TIER_2,0.896,0,4,9,1
ord_58494716,cust_842441,2183.81,UPI,2,0,0.0,0,1,TIER_2,0.868,2,5,4,0
ord_45610155,cust_130982,629.41,UPI,10,0,0.0,0,1,TIER_3_HIGH_RISK,0.639,0,1,1,0
ord_29796900,cust_970691,1108.05,UPI,4,0,0.0,0,2,TIER_3_HIGH_RISK,0.726,0,1,5,0
ord_47720199,cust_427670,1383.07,CARD,0,0,0.0,1,1,TIER_2,0.826,3,2,2,0
ord_24354489,cust_853222,1689.15,COD,0,0,0.0,1,1,TIER_1_METRO,0.788,0,2,5,0
ord_78092995,cust_120180,709.66,UPI,8,0,0.0,0,1,TIER_1_METRO,0.96,1,4,20,0
ord_74919038,cust_991293,608.03,COD,0,0,0.0,1,1,TIER_2,0.862,1,2,11,1
ord_94330954,cust_295346,2412.94,UPI,1,0,0.0,0,1,TIER_2,0.96,0,1,11,0
ord_52155894,cust_392940,3064.03,UPI,0,0,0.0,1,4,TIER_1_METRO,0.703,2,1,15,0
ord_17666001,cust_901060,724.83,UPI,17,0,0.0,0,2,TIER_1_METRO,0.963,2,1,0,0
ord_84285049,cust_269091,2868.34,UPI,8,0,0.0,0,1,TIER_1_METRO,0.71,0,1,20,0
ord_28392836,cust_906070,494.69,UPI,0,0,0.0,1,1,TIER_1_METRO,0.872,3,1,12,0
ord_58705554,cust_832855,3559.94,UPI,3,0,0.0,0,1,TIER_2,0.865,2,1,23,0
ord_17667857,cust_763777,3404.88,CARD,2,0,0.0,0,1,TIER_3_HIGH_RISK,0.695,0,1,18,0
ord_87633091,cust_196917,715.79,CARD,0,0,0.0,1,1,TIER_3_HIGH_RISK,0.807,0,1,14,0
ord_26912586,cust_471735,967.86,UPI,5,0,0.0,0,1,TIER_1_METRO,0.835,1,3,13,0
ord_93379811,cust_596221,908.25,UPI,0,0,0.0,1,1,TIER_2,0.443,0,1,12,1
ord_35861356,cust_824945,1403.44,COD,0,0,0.0,1,2,TIER_1_METRO,0.906,3,1,23,0
ord_44206848,cust_688162,2091.84,CARD,11,0,0.0,0,1,TIER_1_METRO,0.855,1,2,16,0
ord_97814287,cust_836725,1947.1,CARD,5,0,0.0,0,3,TIER_2,0.804,0,1,6,0
ord_37205260,cust_644175,1611.79,UPI,2,0,0.0,0,2,TIER_3_HIGH_RISK,0.59,0,1,12,0
ord_12966422,cust_447455,1938.52,CARD,0,0,0.0,1,2,TIER_2,0.526,2,1,10,1
ord_53640858,cust_470425,1584.38,UPI,0,0,0.0,1,1,TIER_3_HIGH_RISK,0.739,0,1,16,0
ord_98286211,cust_115213,1209.35,COD,6,0,0.0,0,2,TIER_3_HIGH_RISK,0.522,1,1,14,1
ord_92235366,cust_796001,271.86,NETBANKING,10,2,0.2,0,1,TIER_2,0.88,1,1,9,0
ord_54054178,cust_206734,553.96,COD,6,2,0.3333,0,2,TIER_1_METRO,0.533,0,1,6,1
ord_25599691,cust_114425,888.46,UPI,5,3,0.6,0,2,TIER_1_METRO,0.703,1,1,15,0
ord_24444292,cust_909903,2580.06,COD,0,0,0.0,1,1,TIER_1_METRO,0.606,1,2,0,0
ord_46975535,cust_422547,2869.42,COD,3,0,0.0,0,1,TIER_1_METRO,0.969,1,2,7,0
ord_87809459,cust_567997,3418.78,COD,11,0,0.0,0,1,TIER_2,0.736,1,1,16,0
ord_53210443,cust_376570,1860.26,UPI,1,0,0.0,0,1,TIER_1_METRO,0.862,1,3,4,0
ord_71468641,cust_508540,249.0,COD,0,0,0.0,1,2,TIER_1_METRO,0.852,1,1,22,0
ord_53689237,cust_993359,2416.39,COD,15,1,0.0667,0,1,TIER_2,0.74,2,1,1,0
